node,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,raw_in_degree,raw_out_degree,raw_total_degree
theage.com.au,0.01564129301355579,0.01251303441084463,0.0031282586027111575,0.004886249869893588,0.20166134428223845,0.0420558007671615,0.0013777896768814657,12,3,15
theaustralian.news.com.au,0.018769551616266946,0.009384775808133473,0.009384775808133473,0.003195492386993219,0.20332546640309712,0.04284842375173877,0.0013076577957362116,9,9,18
hindustantimes.com,0.008342022940563087,0.00521376433785193,0.0031282586027111575,0.0003472942682963929,0.19668566525060122,0.03513457368678565,0.0008192038270409065,5,3,8
michaelmoore.com,0.006256517205422315,0.00521376433785193,0.0010427528675703858,0.0002567553815566446,0.20017196950910524,0.029038777611155864,0.00062326176358897,5,1,6
brownpelicanla.com,0.008342022940563087,0.0072992700729927005,0.0010427528675703858,0.00023505068868752164,0.19181376271431594,0.02604700173064674,0.0015443789551889443,7,1,8
darthchaosofrspw.wordpress.com,0.008342022940563087,0.00521376433785193,0.0031282586027111575,0.00035164750961793836,0.19387185029708756,0.025652106787318354,0.0017895292933575373,5,3,8
capitolhillcoffeehouse.com,0.00521376433785193,0.0031282586027111575,0.0020855057351407717,0.0010550167255310465,0.19647179899625117,0.025206025201629546,0.0006646207452682712,3,2,5
columbiatribune.com,0.006256517205422315,0.0031282586027111575,0.0031282586027111575,0.0006628960623826665,0.19161035469447046,0.02016785500139655,0.0008637161727289455,3,3,6
bnd.com,0.006256517205422315,0.0031282586027111575,0.0031282586027111575,0.000690733323285694,0.18966609287286806,0.017125524239654907,0.0008965679965531216,3,3,6
washingtonexaminer.com,0.009384775808133473,0.009384775808133473,0.0,0.0,0.21192735758639197,0.04521521924800832,0.003357196026503702,9,0,9
ktla.com,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,8.812962027770018e-05,0.18002846012310095,0.01091879921975086,0.0005237153118913384,2,1,3
news4jax.com,0.008342022940563087,0.006256517205422315,0.0020855057351407717,0.0013598474206736183,0.19242658623736492,0.018970678468703213,0.001512528894685848,6,2,8
thebostonchannel.com,0.008342022940563087,0.0072992700729927005,0.0010427528675703858,0.0018747375935980939,0.18769587722668177,0.01568415707208084,0.0015226707566524892,7,1,8
iccoventry.icnetwork.co.uk,0.00521376433785193,0.00521376433785193,0.0,0.0,0.18750272018577474,0.02357370079723927,0.0004518799686526758,5,0,5
economictimes.indiatimes.com,0.009384775808133473,0.008342022940563087,0.0010427528675703858,0.0017800373262759537,0.20784727508844206,0.042733897281248774,0.0015868244417333028,8,1,9
fox8.com,0.0020855057351407717,0.0020855057351407717,0.0,0.0,0.17608370126937511,0.010740876274116306,0.0005461904412517826,2,0,2
pr-inside.com,0.02502606882168926,0.01042752867570386,0.014598540145985401,0.00536495291767742,0.21813508789966074,0.06236552464147749,0.0019111213877417601,10,14,24
democraticunderground.com,0.011470281543274244,0.006256517205422315,0.00521376433785193,0.0008350289170365217,0.20650121654501216,0.033888511038471694,0.0008562875692527449,6,5,11
nctimes.com,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,8.485021170950537e-05,0.18487915874169744,0.015594356448016914,0.0003867255249147117,2,1,3
washtimes.com,0.004171011470281543,0.004171011470281543,0.0,0.0,0.198673386629591,0.024142815414643394,0.0008832317137401406,4,0,4
news.cnet.com,0.021897810218978103,0.008342022940563087,0.013555787278415016,0.004558333911340121,0.20439882859376202,0.03818793048702766,0.0013053465393069764,8,13,21
alanat.com,0.0072992700729927005,0.00521376433785193,0.0020855057351407717,0.0004730696449625759,0.19512803939188514,0.02472563164561413,0.0008412787272871539,5,2,7
prisonplanet.com,0.03023983315954119,0.013555787278415016,0.016684045881126174,0.010130009052966585,0.22125130344108443,0.060234643454407405,0.0028155679927571774,13,16,29
wpix.com,0.004171011470281543,0.0020855057351407717,0.0020855057351407717,0.000423264872781946,0.15209475124316973,0.0021892868701597194,0.0004137237091973577,2,2,4
politicalticker.blogs.cnn.com,0.022940563086548488,0.004171011470281543,0.018769551616266946,0.0021206431548337406,0.1900651098985473,0.023858214612025565,0.00047459971666736464,4,18,22
marketwatch.com,0.03023983315954119,0.008342022940563087,0.021897810218978103,0.010622889100039046,0.20409099903262684,0.027822683449372585,0.002017301451080046,8,21,29
leftword.blogdig.net,0.02085505735140772,0.014598540145985401,0.006256517205422315,0.005266190055845254,0.226143384827141,0.07771742079790632,0.0020420425709267824,14,6,20
abs-cbnnews.com,0.01042752867570386,0.006256517205422315,0.004171011470281543,0.0013903632202556515,0.1915426478553558,0.026725760407432245,0.0009248288318116269,6,4,10
thewest.com.au,0.021897810218978103,0.0072992700729927005,0.014598540145985401,0.0034105612412957628,0.19892319024978233,0.04198333244576884,0.00108837442972268,7,14,21
in.answers.yahoo.com,0.021897810218978103,0.01251303441084463,0.009384775808133473,0.006490885134351093,0.22852685220516733,0.07521070421601185,0.0020318641880184064,12,9,21
motherjones.com,0.01042752867570386,0.00521376433785193,0.00521376433785193,0.000968449638471217,0.20188666421998394,0.034022542348460014,0.0012707995101478515,5,5,10
magicvalley.com,0.02085505735140772,0.0010427528675703858,0.01981230448383733,0.004307846941520498,0.17285258081334723,0.008885954360721047,0.0003190450725523342,1,19,20
famelist.info,0.02085505735140772,0.009384775808133473,0.011470281543274244,0.006567923323326173,0.20657991365497597,0.04953127803183324,0.0014430896788455846,9,11,20
news.aol.com,0.00521376433785193,0.004171011470281543,0.0010427528675703858,8.68470377205022e-05,0.19013177601917114,0.01961094542221216,0.00048226414552679037,4,1,5
conservapedia.com,0.014598540145985401,0.0072992700729927005,0.0072992700729927005,0.003386363873788718,0.20610862868085814,0.03278105346595844,0.0015941294253932368,7,7,14
vaildaily.com,0.01042752867570386,0.006256517205422315,0.004171011470281543,0.006141780703183033,0.19618736642441437,0.020321182864550497,0.0033192232872945667,6,4,10
townhall.com,0.03023983315954119,0.01042752867570386,0.01981230448383733,0.006776173643140839,0.21743509564005492,0.05903566397046334,0.0014623088740634816,10,19,29
blognetnews.com,0.01564129301355579,0.009384775808133473,0.006256517205422315,0.0047240819650207575,0.20776760959396587,0.0401816561590655,0.002180857354800542,9,6,15
ibdeditorials.com,0.01042752867570386,0.0020855057351407717,0.008342022940563087,0.0006517471731091885,0.17720356110842003,0.01084852945953574,0.000864785344582755,2,8,10
scouty.de,0.03023983315954119,0.011470281543274244,0.018769551616266946,0.013450619138062517,0.20355452250494063,0.03512247973034914,0.0028172187383085747,11,18,29
kvia.com,0.00521376433785193,0.0031282586027111575,0.0020855057351407717,0.0002028148560325176,0.17639625559084182,0.009462107607241919,0.0006327830211922958,3,2,5
fanfiction.net,0.021897810218978103,0.009384775808133473,0.01251303441084463,0.006212676402672525,0.21083846496719444,0.04653205311657935,0.002510849991834362,9,12,21
facebook.com,0.03441084462982273,0.01564129301355579,0.018769551616266946,0.010503319948871095,0.22071078722746618,0.07523444123293653,0.004417909728939926,15,18,33
eluniversal.com,0.01042752867570386,0.00521376433785193,0.00521376433785193,0.0009236078099780745,0.18946721196457775,0.020755383184149268,0.001132762225640863,5,5,10
vnnforum.com,0.01564129301355579,0.008342022940563087,0.0072992700729927005,0.003033475249230209,0.20705335883523945,0.04056545736399997,0.0016469108599221505,8,7,15
amazon.com,0.028154327424400417,0.016684045881126174,0.011470281543274244,0.011791900761886555,0.22548489743371752,0.07079216208002806,0.003035919447364711,16,11,27
youtube.com,0.01251303441084463,0.006256517205422315,0.006256517205422315,0.0023488652244325076,0.20143652673008433,0.032133187433929525,0.0017875603125632128,6,6,12
daily-herald.com,0.0072992700729927005,0.00521376433785193,0.0020855057351407717,0.000257701126883654,0.18940101098206044,0.023066262388871883,0.0005607703477141966,5,2,7
nypost.com,0.011470281543274244,0.0020855057351407717,0.009384775808133473,0.0019500423209405696,0.1841255752142177,0.013750533212888149,0.0003498801319823631,2,9,11
soccerblogs.net,0.01042752867570386,0.006256517205422315,0.004171011470281543,0.00273758464290718,0.1959037562091279,0.02564716020730184,0.0008022055040320369,6,4,10
open.salon.com,0.054223149113660066,0.022940563086548488,0.03128258602711158,0.02673967982406718,0.24373457438428817,0.11456551519184421,0.005242164922067266,22,30,52
newonlinearticles.com,0.01564129301355579,0.0072992700729927005,0.008342022940563087,0.004011418374026763,0.2111670017260058,0.04107020161501601,0.002785157924622228,7,8,15
articleslide.com,0.018769551616266946,0.008342022940563087,0.01042752867570386,0.005476626870437001,0.21257478173751249,0.04628834281842478,0.0016061534052540165,8,10,18
canada.com,0.016684045881126174,0.01042752867570386,0.006256517205422315,0.004105792149272792,0.20642257937191807,0.04988445123236896,0.0021123863115167936,10,6,16
rawstory.com,0.004171011470281543,0.004171011470281543,0.0,0.0,0.17311158784030606,0.010654954600556963,0.0007483560355656826,4,0,4
dailybreeze.com,0.004171011470281543,0.0020855057351407717,0.0020855057351407717,0.0003107430574328402,0.17872261570414008,0.010410886771260064,0.0004278370400379717,2,2,4
usnews.com,0.014598540145985401,0.006256517205422315,0.008342022940563087,0.002783070820540047,0.2058737916561553,0.039290374260349634,0.0014682541238034952,6,8,14
wgnradio.com,0.0072992700729927005,0.0020855057351407717,0.00521376433785193,0.00046484827107717765,0.17241275236344047,0.008368238881864713,0.0005430882266878759,2,5,7
newser.com,0.03232533889468196,0.008342022940563087,0.023983315954118876,0.00876761632337185,0.2046303108458501,0.042219247444445045,0.0013034974382241838,8,23,31
ottawasun.com,0.01042752867570386,0.008342022940563087,0.0020855057351407717,0.0016258930551303688,0.21519082708640608,0.05363833136970285,0.0008957919448063991,8,2,10
news.google.com,0.004171011470281543,0.0020855057351407717,0.0020855057351407717,0.0006624693372702299,0.1915426478553558,0.018417357866142334,0.0007403527150923506,2,2,4
nwi.com,0.008342022940563087,0.00521376433785193,0.0031282586027111575,0.001526547401855567,0.19841350418398862,0.02784231106209235,0.0007085436809771719,5,3,8
macombdaily.com,0.004171011470281543,0.004171011470281543,0.0,0.0,0.18743806407536584,0.023170579934316017,0.0006481763725602139,4,0,4
slam.canoe.ca,0.006256517205422315,0.004171011470281543,0.0020855057351407717,0.0002708716194933264,0.19547987502007103,0.020701372414473746,0.0006958738191385179,4,2,6
techchuck.com,0.03232533889468196,0.006256517205422315,0.026068821689259645,0.00888312034754228,0.1903320552776183,0.019798811565210458,0.0023810368561363185,6,25,31
smallbusiness.itworld.com,0.0031282586027111575,0.0031282586027111575,0.0,0.0,0.17185279349306387,0.006468273677957019,0.0005981667112737551,3,0,3
security.itworld.com,0.00521376433785193,0.004171011470281543,0.0010427528675703858,4.531470644035326e-05,0.17164841463922006,0.007192768907219349,0.0006432700730462943,4,1,5
open.itworld.com,0.004171011470281543,0.004171011470281543,0.0,0.0,0.1719071428901205,0.007192768907219349,0.0006446028610570762,4,0,4
theragblog.blogspot.com,0.011470281543274244,0.00521376433785193,0.006256517205422315,0.0018601218943347126,0.20776760959396587,0.03863877960690126,0.0010545935319302311,5,6,11
cbc.ca,0.013555787278415016,0.008342022940563087,0.00521376433785193,0.001949100126056487,0.20378409527468305,0.036440669954588036,0.0014689976240904422,8,5,13
businessweek.com,0.008342022940563087,0.006256517205422315,0.0020855057351407717,0.00052205488428564,0.18847903109549963,0.018132428691619434,0.0009296075200134298,6,2,8
coventrytelegraph.net,0.006256517205422315,0.00521376433785193,0.0010427528675703858,0.0002122000184871957,0.18724203572734263,0.02357370079723927,0.0004157836948127145,5,1,6
realclearpolitics.com,0.01981230448383733,0.009384775808133473,0.01042752867570386,0.005783460543538645,0.206658670770361,0.04151199710626285,0.0014144411842209508,9,10,19
storage.itworld.com,0.018769551616266946,0.0031282586027111575,0.01564129301355579,0.0023616059245466373,0.17148550883601926,0.006468273677957019,0.0005906070786724188,3,15,18
commondreams.org,0.013555787278415016,0.01042752867570386,0.0031282586027111575,0.0028279028349866685,0.20824652071865424,0.047414077133875465,0.0029964870811395876,10,3,13
nwherald.com,0.011470281543274244,0.0072992700729927005,0.004171011470281543,0.0015591135173871331,0.20961550403351004,0.040180333213408664,0.0011926407683098355,7,4,11
sanluisobispo.com,0.01251303441084463,0.008342022940563087,0.004171011470281543,0.0020173298904153348,0.20211248822917854,0.02858367643949989,0.0013619165977549574,8,4,12
thenewstribune.com,0.01042752867570386,0.006256517205422315,0.004171011470281543,0.0015544181856145818,0.1985588620625117,0.027032806759947448,0.0009255275775908533,6,4,10
redstate.com,0.01251303441084463,0.01042752867570386,0.0020855057351407717,0.0007960455678115151,0.20532791417827914,0.04765285304591514,0.00184381304948795,10,2,12
nowpublic.com,0.027111574556830033,0.008342022940563087,0.018769551616266946,0.00552021606022332,0.20610862868085814,0.04162558374934406,0.0008611165366691472,8,18,26
golivewire.com,0.01981230448383733,0.009384775808133473,0.01042752867570386,0.004986057456744611,0.2156188120249232,0.04538555218178739,0.0017688534716267532,9,10,19
noquarterusa.net,0.014598540145985401,0.0072992700729927005,0.0072992700729927005,0.0019747578106259363,0.20317304851224022,0.030437543828263913,0.0009814715960572151,7,7,14
mahalo.com,0.023983315954118876,0.01042752867570386,0.013555787278415016,0.007327549909609237,0.22215807107813806,0.06900092126095084,0.002205090400153038,10,13,23
indeonline.com,0.004171011470281543,0.0031282586027111575,0.0010427528675703858,0.0002420665161779753,0.19387185029708756,0.019390532051531097,0.0013212596919343405,3,1,4
singaporejobstoday.com,0.011470281543274244,0.006256517205422315,0.00521376433785193,0.004598478914451678,0.19892319024978233,0.025457074089964903,0.0020063669700549442,6,5,11
pheedo.com,0.02085505735140772,0.00521376433785193,0.01564129301355579,0.0040550736450135,0.1904658093572231,0.016145183810356952,0.001470562730195178,5,15,20
newsok.com,0.014598540145985401,0.006256517205422315,0.008342022940563087,0.002265049205955689,0.19906929615521737,0.03346908651759429,0.001279658933412405,6,8,14
newsmeat.com,0.01042752867570386,0.0031282586027111575,0.0072992700729927005,0.0005072776472586069,0.1823295302491278,0.012121864556171551,0.00038364231356918663,3,7,10
japantoday.com,0.004171011470281543,0.0031282586027111575,0.0010427528675703858,0.0001847049636300067,0.17485990110666352,0.00821600179678697,0.0006688986543641663,3,1,4
herald-zeitung.com,0.004171011470281543,0.0010427528675703858,0.0031282586027111575,0.00018150225082278713,0.16771834573968344,0.005082995327660941,0.00036420915213111553,1,3,4
zeenews.com,0.017726798748696558,0.0031282586027111575,0.014598540145985401,0.002456047481945806,0.17548258123362154,0.010305967588865171,0.000883648930939436,3,14,17
wthr.com,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.15324792382818184,0.002560382441686902,0.00028351398541497227,1,0,1
cbs2chicago.com,0.013555787278415016,0.00521376433785193,0.008342022940563087,0.0034394454218006566,0.19174591207310115,0.024685086691815943,0.0008201348460726946,5,8,13
cbn.com,0.0031282586027111575,0.0031282586027111575,0.0,0.0,0.17366466000593,0.008453135695249922,0.0007031858579071305,3,0,3
bradenton.com,0.0031282586027111575,0.0031282586027111575,0.0,0.0,0.17886488509988846,0.011952295700325487,0.0003095928001338842,3,0,3
wtxl.com,0.009384775808133473,0.0010427528675703858,0.008342022940563087,0.0029583803731189104,0.13008535959459008,0.0003760106808963879,0.0003192066354797239,1,8,9
etaiwannews.com,0.0072992700729927005,0.00521376433785193,0.0020855057351407717,0.000536839719426278,0.17807677182347467,0.009487544473327076,0.0008340804496605979,5,2,7
wtvm.com,0.00521376433785193,0.0010427528675703858,0.004171011470281543,8.561203469932122e-05,0.15531968293142032,0.002673821923390695,0.0002719728841889775,1,4,5
wsls.com,0.023983315954118876,0.0031282586027111575,0.02085505735140772,0.0022274311628082025,0.1899319178103213,0.016909790497469386,0.0005980279451839749,3,20,23
wsbtv.com,0.01042752867570386,0.008342022940563087,0.0020855057351407717,0.0013179183205350195,0.18913666902674703,0.018178607306316638,0.0012377893836762644,8,2,10
msn.foxsports.com,0.011470281543274244,0.0072992700729927005,0.004171011470281543,0.00402844591071116,0.20136169889697508,0.02769179959609649,0.0017296079442290732,7,4,11
wralsportsfan.com,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,1.3311290692997533e-05,0.16622683024552498,0.006939707872569014,0.0003385685932984867,2,1,3
www1.whdh.com,0.013555787278415016,0.0010427528675703858,0.01251303441084463,0.0028447889873048676,0.15514186990001627,0.002673821923390695,0.00027916792311597296,1,12,13
wcco.com,0.011470281543274244,0.00521376433785193,0.006256517205422315,0.0009722639996486611,0.20226331844427498,0.035629530387423634,0.0005401915440869829,5,6,11
wbztv.com,0.00521376433785193,0.004171011470281543,0.0010427528675703858,0.0003280437101607732,0.18544840692119635,0.02197892834828128,0.0006804960746231465,4,1,5
southernillinoisan.com,0.00521376433785193,0.0031282586027111575,0.0020855057351407717,0.00018268761821124569,0.17519899593751032,0.008270197178324742,0.0008517423486065722,3,2,5
smdailyjournal.com,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.15543905799787275,0.002673821923390695,0.00027916792311597296,1,0,1
siouxcityjournal.com,0.00521376433785193,0.004171011470281543,0.0010427528675703858,0.0011194851578585807,0.17743557886437214,0.00996843293814597,0.00061829804454948,4,1,5
roguegovernment.com,0.0072992700729927005,0.00521376433785193,0.0020855057351407717,0.001245192490765839,0.18893889628116312,0.018615614888025715,0.0005873761688986073,5,2,7
nwitimes.com,0.004171011470281543,0.0031282586027111575,0.0010427528675703858,7.95556014096012e-05,0.18621287991434451,0.021101217590961924,0.00041804201601678087,3,1,4
nj.com,0.008342022940563087,0.00521376433785193,0.0031282586027111575,0.0013237234077642381,0.2054835835597638,0.03401889938811062,0.0007894546263748006,5,3,8
leadertelegram.com,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.15543905799787275,0.002673821923390695,0.00027916792311597296,1,0,1
journalgazette.net,0.006256517205422315,0.00521376433785193,0.0010427528675703858,0.00017495635944257242,0.18111115717696522,0.011764296329976371,0.0008970779674551398,5,1,6
htrnews.com,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,0.00016742813260266521,0.1686576519697128,0.0063736499883838066,0.0010800641965186836,2,1,3
gulflive.com,0.00521376433785193,0.0031282586027111575,0.0020855057351407717,0.00018534810959943855,0.18381339214332212,0.014005441442867464,0.00047547897103664166,3,2,5
greenbaypressgazette.com,0.00521376433785193,0.0031282586027111575,0.0020855057351407717,0.0007623452599500364,0.18086943391079643,0.010933922544360663,0.0007369304002392542,3,2,5
cbs4denver.com,0.004171011470281543,0.004171011470281543,0.0,0.0,0.20035767999209764,0.02719562375811423,0.0008270485480472213,4,0,4
cantonrep.com,0.004171011470281543,0.0020855057351407717,0.0020855057351407717,0.00019600791735136403,0.1757670860670094,0.009120597965486001,0.0003011916350048968,2,2,4
9news.com,0.0020855057351407717,0.0010427528675703858,0.0010427528675703858,7.568484847770137e-06,0.15518628497871656,0.002673821923390695,0.00027916792311597296,1,1,2
3news.co.nz,0.009384775808133473,0.008342022940563087,0.0010427528675703858,0.0022929626526876196,0.20800678949756599,0.0520413095694965,0.0016877667838375468,8,1,9
twincities.com,0.006256517205422315,0.0031282586027111575,0.0031282586027111575,0.0022226246830714296,0.1732392756250102,0.007992156353142987,0.0005135673526399862,3,3,6
goerie.com,0.00521376433785193,0.004171011470281543,0.0010427528675703858,0.00022792695553004665,0.18704820339222114,0.015094001528314145,0.0006364055560118473,4,1,5
zanesvilletimesrecorder.com,0.006256517205422315,0.0020855057351407717,0.004171011470281543,0.0001818272850794094,0.16797821302468452,0.00781411117349689,0.0002963522810537298,2,4,6
tri-cityherald.com,0.0031282586027111575,0.0031282586027111575,0.0,0.0,0.1778117061886035,0.016558333724693924,0.0005967501851513598,3,0,3
theleafchronicle.com,0.01042752867570386,0.006256517205422315,0.004171011470281543,0.0023685604373498144,0.18973247932469617,0.02167917128099243,0.0013925893304020855,6,4,10
seacoastonline.com,0.01251303441084463,0.01042752867570386,0.0020855057351407717,0.0007266038883940369,0.21822290395759136,0.060850602463739134,0.0012700002460034466,10,2,12
newsx.com,0.0020855057351407717,0.0020855057351407717,0.0,0.0,0.16802793997482565,0.009735769292672173,0.00033256726450129974,2,0,2
longislandpress.com,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.16461852992688097,0.006274159063149556,0.0002831187550725497,1,0,1
idahostatesman.com,0.01042752867570386,0.008342022940563087,0.0020855057351407717,0.0003903588688178704,0.2111670017260058,0.05348817166718639,0.0006380070641628367,8,2,10
wcpo.com:80,0.009384775808133473,0.0031282586027111575,0.006256517205422315,0.0023443295186793335,0.18743627020423823,0.014291823017495823,0.0008291815250905421,3,6,9
wlsam.com,0.0020855057351407717,0.0010427528675703858,0.0010427528675703858,4.914600407034461e-06,0.13775494115137407,0.0008551277023774641,0.0002705721681620507,1,1,2
wctv.tv,0.00521376433785193,0.0010427528675703858,0.004171011470281543,1.6642460487007586e-05,0.13768496150130985,0.0008551277023774641,0.0002705721681620507,1,4,5
rep-am.com,0.0020855057351407717,0.0020855057351407717,0.0,0.0,0.1548633577830658,0.0028955871325684022,0.00039168720729537167,2,0,2
osmoothie.com,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,7.614455070965685e-05,0.15531968293142032,0.0030729139382443494,0.0003871468516379054,2,1,3
myfoxdfw.com,0.0031282586027111575,0.0031282586027111575,0.0,0.0,0.16886312078861787,0.006126145081063058,0.0004893179582836898,3,0,3
canadaeast.com,0.004171011470281543,0.0020855057351407717,0.0020855057351407717,0.00011968670219171883,0.15581077707118623,0.0028910275634358618,0.0006218319422231678,2,2,4
630wpro.com,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.1378570595532744,0.0008551277023774641,0.0002705721681620507,1,0,1
wbay.com,0.013555787278415016,0.0010427528675703858,0.01251303441084463,0.001750965333490379,0.15527519147254565,0.002673821923390695,0.0002719728841889775,1,12,13
fox41.com,0.0020855057351407717,0.0020855057351407717,0.0,0.0,0.1345471252026141,0.0004473709199340358,0.00032879015086012856,2,0,2
yidwithlid.blogspot.com,0.006256517205422315,0.00521376433785193,0.0010427528675703858,0.00021409071081884858,0.19470750482423022,0.02653621215013004,0.0012583530726438066,5,1,6
theday.com,0.004171011470281543,0.0010427528675703858,0.0031282586027111575,0.00020338482561568116,0.16771834573968344,0.006446776042100346,0.00031798865376289723,1,3,4
search.japantimes.co.jp,0.01042752867570386,0.004171011470281543,0.006256517205422315,0.0021709956841818004,0.18582985719254608,0.017563661744343578,0.0015518520511781232,4,6,10
mg.co.za,0.008342022940563087,0.006256517205422315,0.0020855057351407717,0.00022609296912427102,0.20386073464861107,0.033347237521071424,0.0010360889651253678,6,2,8
lompocrecord.com,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.16792412289730027,0.006446776042100346,0.00031798865376289723,1,0,1
journalstar.com,0.011470281543274244,0.0031282586027111575,0.008342022940563087,0.0010820916027602459,0.18776089138574886,0.01550774302728094,0.0007904014266121012,3,8,11
fremontneb.com,0.0020855057351407717,0.0010427528675703858,0.0010427528675703858,9.117267682618311e-05,0.16792412289730027,0.006446776042100346,0.00031798865376289723,1,1,2
charlotteobserver.com,0.006256517205422315,0.00521376433785193,0.0010427528675703858,0.0007340032580009101,0.19053275691762983,0.01926850837828308,0.0010495910948011425,5,1,6
channelnewsasia.com,0.006256517205422315,0.006256517205422315,0.0,0.0,0.20481175049682027,0.03789411250405893,0.0007182902615409102,6,0,6
azcentral.com,0.017726798748696558,0.0072992700729927005,0.01042752867570386,0.004243949581093739,0.1985588620625117,0.02973130503124026,0.0017296762542936646,7,10,17
vh1.com,0.013555787278415016,0.00521376433785193,0.008342022940563087,0.0018360375725813974,0.19987673061602396,0.03157637837684584,0.0008554653512951552,5,8,13
wgntv.com,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,5.462994358604584e-05,0.17307333762153798,0.007915337441989996,0.0003194388429617013,2,1,3
areavoices.com,0.0072992700729927005,0.004171011470281543,0.0031282586027111575,0.0003314149146679922,0.1959037562091279,0.02356544370295507,0.0004176842719595164,4,3,7
timesonline.co.uk,0.03336809176225235,0.01251303441084463,0.02085505735140772,0.011284610070713331,0.22492352424508585,0.07445010421725612,0.0021142419226704997,12,20,32
allafrica.com,0.004171011470281543,0.0031282586027111575,0.0010427528675703858,0.0001333098363787296,0.18893889628116312,0.020955673922568505,0.0006033474975588004,3,1,4
money.aol.com,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.1411504507448873,0.0008950256679473772,0.0004999497375448715,1,0,1
d-day.blogspot.com,0.0072992700729927005,0.00521376433785193,0.0020855057351407717,0.0004493922687940425,0.18867584177885727,0.01788560930533707,0.000756428888805886,5,2,7
spokesman.com,0.004171011470281543,0.004171011470281543,0.0,0.0,0.1807082399662769,0.012506922251696828,0.000498948178614491,4,0,4
au.rd.yahoo.com,0.006256517205422315,0.00521376433785193,0.0010427528675703858,0.0003549058706994154,0.18900477455741177,0.028921084962019533,0.0008952833721741288,5,1,6
oanow.com,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.14671265474185183,0.0018078299114927076,0.0003806685083317453,1,0,1
freeinternetpress.com,0.01042752867570386,0.00521376433785193,0.00521376433785193,0.0006467086036495461,0.20017196950910524,0.03202680592614894,0.0009425818866934522,5,5,10
nbcsports.msnbc.com,0.004171011470281543,0.0031282586027111575,0.0010427528675703858,0.0002742460489066257,0.1851317258984484,0.01442469627097103,0.0006610694385635965,3,1,4
the-two-malcontents.com,0.013555787278415016,0.006256517205422315,0.0072992700729927005,0.0017990830313671252,0.19073388227679697,0.02006528831781488,0.0011198854992104826,6,7,13
capitolhillblue.com,0.0072992700729927005,0.006256517205422315,0.0010427528675703858,0.0004708940805471274,0.19311211023536048,0.027934387381493543,0.0010452832221961024,6,1,7
nzherald.co.nz,0.004171011470281543,0.0020855057351407717,0.0020855057351407717,0.0002557360296785694,0.18400057482371246,0.018717997685948284,0.0005751403677732604,2,2,4
trentonian.com,0.00521376433785193,0.0031282586027111575,0.0020855057351407717,0.0003751368197251775,0.17726150864311868,0.010903912208607527,0.0004699396320886616,3,2,5
lubbockonline.com,0.009384775808133473,0.006256517205422315,0.0031282586027111575,0.0007946959762412483,0.2034017611372071,0.03169847586670738,0.0010348529283195854,6,3,9
statesman.com,0.029197080291970802,0.01251303441084463,0.016684045881126174,0.009908866400984775,0.21536181701655022,0.059065701022175315,0.0016231349635848617,12,16,28
cbs46.com,0.01042752867570386,0.01042752867570386,0.0,0.0,0.2064452661673228,0.03689015335711868,0.0012745298597412256,10,0,10
www2.ljworld.com,0.0072992700729927005,0.00521376433785193,0.0020855057351407717,0.0009949999603549899,0.20302085896279287,0.028327721110884413,0.0012387123272888478,5,2,7
theindychannel.com,0.0072992700729927005,0.006256517205422315,0.0010427528675703858,0.000329212581533693,0.19242658623736492,0.021939386645023994,0.0005537147869161438,6,1,7
star-telegram.com,0.009384775808133473,0.004171011470281543,0.00521376433785193,0.0017323845000417762,0.19675705750659053,0.024956165979176395,0.0006800772085548376,4,5,9
progressivenewsdaily.com,0.009384775808133473,0.0072992700729927005,0.0020855057351407717,0.0013490964578695753,0.20401418646242261,0.03388589748372301,0.0012106915954741043,7,2,9
kxnet.com,0.0020855057351407717,0.0020855057351407717,0.0,0.0,0.18457398499781358,0.016003592885915983,0.0003453985462623157,2,0,2
knx1070.com,0.0031282586027111575,0.0031282586027111575,0.0,0.0,0.1977338617019138,0.029475968415080316,0.0004800511559060845,3,0,3
feeds.foxnews.com,0.00521376433785193,0.0020855057351407717,0.0031282586027111575,0.0001541073492278037,0.18608503035724575,0.014881933316606467,0.00042100694094264127,2,3,5
blackpoliticsontheweb.com,0.0031282586027111575,0.0020855057351407717,0.0010427528675703858,8.691039995779738e-05,0.1845644172389026,0.013310017661783592,0.000355566180900807,2,1,3
starpulse.com,0.014598540145985401,0.00521376433785193,0.009384775808133473,0.0017177336425900063,0.19906929615521737,0.03132718207294025,0.001511621147514896,5,9,14
